canonical_asset_id,category,style,variant_or_digit,parent_package_id,screen,exact_location,visible_states,current_implementation,temporary_path_identifier,required_meshy_replacement,shop_use,gameplay_use,animation_states,reduced_motion_behavior,approved_reference_ids,meshy_generation_mode,meshy_task_ids,exact_requested_model,exact_resolved_model_version,prompt_reference,prompt_checksum,reference_input_paths_checksums,request_payload_path,response_payload_path,creation_timestamp,consumed_credits,retry_count,preserved_source_asset_path,provider_native_usdz_path,source_glb_path,runtime_usdz_path,lod_paths,texture_map_paths,source_checksum,runtime_checksum,registry_key,shop_renderer_path,gameplay_renderer_path,thumbnail_path,test_ids,screenshot_ids,author_run_id,reviewer_run_id,final_status,blocking_reason
shop.hangingSample.clip,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1576-1579,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 brass clip per hanging sample; 3 current rendered instance(s).,procedural-display:shop.hangingSample.clip,Meshy-origin physical display/fixture replacement for shop.hangingSample.clip.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.drawerFace,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1594-1600,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 per CosmeticCategory (3); 3 current rendered instance(s).,procedural-display:shop.display.drawerFace,Meshy-origin physical display/fixture replacement for shop.display.drawerFace.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.drawerLabel,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1602-1613,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 per category; 3 current rendered instance(s).,procedural-display:shop.display.drawerLabel,Meshy-origin physical display/fixture replacement for shop.display.drawerLabel.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.drawerPull,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1615-1617,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 per category; 3 current rendered instance(s).,procedural-display:shop.display.drawerPull,Meshy-origin physical display/fixture replacement for shop.display.drawerPull.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.drawerPost,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1618-1622,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 2 posts * 3 categories; 6 current rendered instance(s).,procedural-display:shop.display.drawerPost,Meshy-origin physical display/fixture replacement for shop.display.drawerPost.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.plinth,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1632-1643,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 per category; Meshy ClubTurntable.usdz clone (makeMeshyShopTurntable) or SCNCylinder fallback if bundle load fails; 3 current rendered instance(s).,procedural-display:shop.display.plinth,Meshy-origin physical display/fixture replacement for shop.display.plinth.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.turntableTop,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1651-1660,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 per category; 3 current rendered instance(s).,procedural-display:shop.display.turntableTop,Meshy-origin physical display/fixture replacement for shop.display.turntableTop.,true,false,selected-item spin/support,Automatic rotation disabled; direct accessible inspection remains available.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.registerRing,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1665-1673,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 per category; 3 current rendered instance(s).,procedural-display:shop.display.registerRing,Meshy-origin physical display/fixture replacement for shop.display.registerRing.,true,false,selected-item spin/support,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.registerTick,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1674-1684,paper category|grid category|numbers category|selected product,"Procedural SceneKit/runtime-generated display fixture; 4 ticks (stride 0,pi/2,2pi) * 3 categories; 12 current rendered instance(s).",procedural-display:shop.display.registerTick,Meshy-origin physical display/fixture replacement for shop.display.registerTick.,true,false,selected-item spin/support,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.priceTag,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1700-1712,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 per category; 3 current rendered instance(s).,procedural-display:shop.display.priceTag,Meshy-origin physical display/fixture replacement for shop.display.priceTag.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.display.numbers.rail,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2037-2039,paper category|grid category|numbers category|selected product,"Procedural SceneKit/runtime-generated display fixture; 1 literal box, .numbers category only; 1 current rendered instance(s).",procedural-display:shop.display.numbers.rail,Meshy-origin physical display/fixture replacement for shop.display.numbers.rail.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.shade,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2145-2150,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 literal cone; 1 current rendered instance(s).,procedural-display:shop.lamp.shade,Meshy-origin physical display/fixture replacement for shop.lamp.shade.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.rim,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2152-2156,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 literal torus; 1 current rendered instance(s).,procedural-display:shop.lamp.rim,Meshy-origin physical display/fixture replacement for shop.lamp.rim.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.cord,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2158-2162,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 literal cylinder; 1 current rendered instance(s).,procedural-display:shop.lamp.cord,Meshy-origin physical display/fixture replacement for shop.lamp.cord.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.canopy,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2164-2168,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 literal cylinder; 1 current rendered instance(s).,procedural-display:shop.lamp.canopy,Meshy-origin physical display/fixture replacement for shop.lamp.canopy.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.bulb,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2170-2177,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 literal sphere; 1 current rendered instance(s).,procedural-display:shop.lamp.bulb,Meshy-origin physical display/fixture replacement for shop.lamp.bulb.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.lightTrace,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2255-2264,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 custom open-cone geometry (visible light-shaft mesh); 1 current rendered instance(s).,procedural-display:shop.lamp.lightTrace,Meshy-origin physical display/fixture replacement for shop.lamp.lightTrace.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.softLightTrace,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2266-2274,paper category|grid category|numbers category|selected product,Procedural SceneKit/runtime-generated display fixture; 1 custom open-cone geometry; 1 current rendered instance(s).,procedural-display:shop.lamp.softLightTrace,Meshy-origin physical display/fixture replacement for shop.lamp.softLightTrace.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
shop.lamp.dustEmitter,shop_display,bookstore,,shop.display.fixtures,Club Shop proofing counter/display,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2276-2300,paper category|grid category|numbers category|selected product,"Procedural SceneKit/runtime-generated display fixture; 1 SCNParticleSystem node; particleImage=UIImage(systemName:""circle.fill"") — SF Symbol used as particle sprite; 1 current rendered instance(s).",procedural-display:shop.lamp.dustEmitter,Meshy-origin physical display/fixture replacement for shop.lamp.dustEmitter.,true,false,,Static.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,Current visible display fixture is procedural or lacks complete Meshy provenance and approval.
number.nb_press.1,numbers,nb_press,1,nb_press,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_press.1,"Dedicated Meshy digit 1 asset for nb_press, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_press.2,numbers,nb_press,2,nb_press,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_press.2,"Dedicated Meshy digit 2 asset for nb_press, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
